building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
232,100231,01028483,avenue du Parc  (MTL) 5834 Ã  5840,1000,14.0,1925,22808.437991434093,154554433.1588245,154577241.59681594,1134080.9193301587,3200515.923459131,4334596.84278929,309154483.1936319,8669193.68557858,317823676.8792105
233,100232,05144428,boulevard Gouin Ouest  (MTL+PFD+ROX+SGV) 10211,1000,10.0,2007,10965.340377301362,17468799.02895195,17479764.36932925,43763.35230035838,346949.2356150839,390712.5879154423,34959528.7386585,781425.1758308846,35740953.91448939
234,100233,01041875,boulevard Saint-Laurent  (MTL) 3817 Ã  3827,1000,18.0,2008,42300.183595917624,94373605.42160545,94415905.60520136,168822.65149835456,1936855.604937539,2105678.2564358935,188831811.21040273,4211356.512871787,193043167.72327453
235,100234,01036071,rue Beaudoin  (MTL) 547,1000,8.0,1885,6225.607621317149,45276857.010148965,45283082.617770284,309549.5981453779,942038.6569012246,1251588.2550466026,90566165.23554057,2503176.510093205,93069341.74563378
236,100235,04048356,rue Broadway  (LSL) 7699 Ã  7701,1000,55.0,1951,86330.01235462171,546370528.415245,546456858.4275997,3862569.173443565,11246676.31995289,15109245.493396455,1092913716.8551993,30218490.98679291,1123132207.8419921
237,100236,04045375,7e Avenue  (LSL) 319 Ã  321,1000,17.0,1946,11286.588347628838,73701536.04596375,73712822.63431138,561191.6297901279,1521333.8551799555,2082525.4849700835,147425645.26862276,4165050.969940167,151590696.2385629
238,100237,04048346,rue Broadway  (LSL) 7681,1000,12.0,1951,6214.878585768546,40293068.96948802,40299283.84807379,278065.50453712506,831547.247995882,1109612.752533007,80598567.69614758,2219225.505066014,82817793.20121358
239,100238,05058341,avenue George-V  (LCH) 610,1000,8.0,1940,6071.464256514656,44161127.84840806,44167199.312664576,301885.2833453242,918645.933770169,1220531.2171154933,88334398.62532915,2441062.4342309865,90775461.05956014
240,100239,01049587,4e Avenue  (VRD) 1098 Ã  1104,1000,14.0,1945,20554.042430577523,146504237.2085245,146524791.25095508,1021987.8864293424,3044276.550585863,4066264.4370152056,293049582.50191015,8132528.874030411,301182111.37594056
241,100240,03053818,rue Thurlow  (HMS) 94,1000,17.0,2021,30903.259176424275,37794307.33729264,37825210.59646907,108442.9405022491,737159.5969590431,845602.5374612921,75650421.19293813,1691205.0749225842,77341626.26786073
242,100241,05245783,rue de Verdun  (VRD) 4133,1000,15.0,1912,21995.356554612747,161020389.0154603,161042384.37201494,1093652.8924873322,3351279.0610574577,4444931.95354479,322084768.7440299,8889863.90708958,330974632.6511195
243,100242,02066540,rue Sicard  (MTL) 1626 Ã  1630,1000,12.0,1910,13222.687369771627,93005735.34726919,93018958.03463897,657458.325465234,1930875.3501184888,2588333.675583723,186037916.06927794,5176667.351167446,191214583.42044538
244,100243,01031891,rue de Bordeaux  (MTL) 4209 Ã  4213,1000,19.0,1924,31868.82458480592,216445881.0665271,216477749.8911119,1584581.3683813699,4482832.22674664,6067413.59512801,432955499.7822238,12134827.19025602,445090326.9724798
245,100244,01097216,avenue De Lorimier  (MTL) 4210,1000,15.0,1910,17861.5978296165,116850864.83599898,116868726.43382859,888114.1836597733,2415087.5685410895,3303201.752200863,233737452.86765718,6606403.504401726,240343856.3720589
246,100245,05033801,55e Rue  (MTL) 4147 Ã  4153,1000,46.0,1990,51729.95583923466,39493424.37896218,39545154.33480141,206457.45631031302,681876.4134549835,888333.8697652966,79090308.66960283,1776667.7395305932,80866976.40913342
247,100246,01047600,avenue Greene  (MTL+WMT) 260,1000,12.0,1967,24460.47994914271,200786162.37302753,200810622.85297668,1094408.4593790171,4209710.913752552,5304119.3731315695,401621245.70595336,10608238.746263139,412229484.4522165
248,100247,01047602,avenue Greene  (MTL+WMT) 264,1000,12.0,1870,13380.843521059463,93092507.45569198,93105888.29921304,665322.1639936588,1931119.933613845,2596442.0976075036,186211776.59842607,5192884.195215007,191404660.7936411
249,100248,03067355,rue Chabot  (MTL) 8153,1000,12.0,1954,6689.699221807347,43929386.789397515,43936076.48861932,299309.8841179437,907442.3342725069,1206752.2183904506,87872152.97723864,2413504.436780901,90285657.41401954
250,100249,04007734,avenue Queen  (PCL) 73,1000,7.0,2020,7132.836463789034,12609965.379705885,12617098.216169674,25029.90884680038,256565.8275345552,281595.73638135556,25234196.432339348,563191.4727627111,25797387.90510206
251,100250,03040330,avenue Marcil  (MTL) 3476,1000,12.0,1910,14819.548654235103,103058609.9064785,103073429.45513272,736857.4458349498,2137981.111266101,2874838.5571010504,206146858.91026545,5749677.114202101,211896536.02446756
252,100251,05285265,rue Des Ormeaux  (MTL) 569 Ã  575,1000,4.0,2020,2365.1208384438146,3713629.354779722,3715994.475618166,8299.469544612244,74690.90381795129,82990.37336256354,7431988.951236332,165980.74672512707,7597969.697961459
253,100252,05260736,rue Resther  (MTL) 4692,1000,8.0,1923,8444.213810198864,59521543.12736117,59529987.34117137,419863.11226078944,1235641.1634276833,1655504.2756884727,119059974.68234274,3311008.5513769453,122370983.23371968
254,100253,01025278,rue Pontiac  (MTL) 4717,1000,10.0,1900,8307.50213402097,58344120.692965,58352428.19509902,413065.5357033233,1211188.1035938773,1624253.6392972006,116704856.39019804,3248507.278594401,119953363.66879244
255,100254,01113507,rue Rivard  (MTL) 4433,1000,11.0,1900,13912.802298598217,99160998.56010897,99174911.36240758,691772.2128616903,2060814.2957719634,2752586.5086336536,198349822.72481516,5505173.017267307,203854995.74208248
256,100255,05233861,rue du SÃ©minaire  (MTL) 185,1000,47.0,2013,407557.4701128963,409846525.1937293,410254082.6638422,1493878.2428870888,7696278.912517274,9190157.155404363,820508165.3276844,18380314.310808726,838888479.6384932
257,100256,05259399,rue des Bassins  (MTL) 1375,1000,47.0,2017,186728.90744353386,201968796.91553733,202155525.82298085,655252.3047600483,3866196.3610423887,4521448.665802437,404311051.6459617,9042897.331604874,413353948.9775666
258,100257,05191276,rue Mazarin  (MTL) 6108,1000,10.0,1910,18286.572856656858,134153430.26847447,134171716.84133112,909244.7875853594,2792856.1440225574,3702100.931607917,268343433.68266225,7404201.863215834,275747635.54587805
259,100258,01000284,rue Le Moyne  (MTL) 360,1000,22.0,1908,29701.600421061492,199509257.57633236,199538959.17675343,1476822.6707916064,4125947.3852077825,5602770.055999389,399077918.35350686,11205540.111998778,410283458.46550566
260,100259,05278608,avenue DubÃ©  (MTE) 190,1000,9.0,2020,8815.522108278521,8948551.899338717,8957367.421446996,30934.638124305533,169788.89394768028,200723.5320719858,17914734.84289399,401447.0641439716,18316181.907037962
261,100260,04044414,1re Avenue  (LSL) 315,1000,83.0,1946,133265.36746465144,818640531.7901236,818773797.1575882,6626219.231055755,16822137.187781014,23448356.41883677,1637547594.3151765,46896712.83767354,1684444307.15285
262,100261,05055840,8e Avenue  (LCH) 165 Ã  167,1000,10.0,1920,28432.237495882462,207304022.279324,207332454.51681986,1413707.4204754168,4313004.528794656,5726711.949270072,414664909.0336397,11453423.898540145,426118332.93217987
263,100262,01010174,rue Eadie  (MTL) 5649,1000,20.0,1910,19485.127165444275,128968949.99619627,128988435.12336172,968839.2926052664,2664531.3936769767,3633370.686282243,257976870.24672344,7266741.372564486,265243611.61928794
264,100263,01113317,rue Sainte-Madeleine  (MTL) 471,1000,9.0,1875,16899.344227724127,125806027.88228717,125822927.2265149,840269.0199588351,2622510.307608125,3462779.32756696,251645854.4530298,6925558.65513392,258571413.10816374
265,100264,01091412,rue Marie-Morin  (MTL) 411,1000,24.0,1870,56092.770323665616,387012432.10260004,387068524.87292373,2789044.149377034,8018540.636959883,10807584.786336917,774137049.7458475,21615169.572673835,795752219.3185213
266,100265,05067378,rue Sainte-Catherine Est  (MTE+MTL) 1684 Ã  1694,1000,13.0,1910,28621.949518236983,221692651.125603,221721273.07512122,1423140.2797006124,4630031.380339701,6053171.660040313,443442546.15024245,12106343.320080627,455548889.4703231
267,100266,02068124,boulevard Saint-Michel  (MTL+MTN) 10731,1000,12.0,1950,16032.619285311113,117495490.4142575,117511523.03354281,797173.7312824567,2445184.1939198556,3242357.9252023124,235023046.06708562,6484715.850404625,241507761.91749024
268,100267,05290292,rue Joliette  (MTL) 2630,1000,44.0,2021,58823.6902610949,36136875.33196194,36195699.02222303,206418.8086664049,609060.1938138517,815479.0024802566,72391398.04444607,1630958.0049605132,74022356.04940657
269,100268,05218033,chemin Sainte-Marie  (BCF+KRK+SAB) 17808,1000,11.0,2012,23666.863007649827,53592533.43998029,53616200.30298794,86749.51219695144,1108190.8812675972,1194940.3934645487,107232400.60597588,2389880.7869290975,109622281.39290498
270,100269,01001609,avenue Coloniale  (MTL) 4635 Ã  4637,1000,9.0,1900,7804.579336066195,56083720.57588958,56091525.15522565,388059.21351366484,1166019.7567109647,1554078.9702246296,112183050.3104513,3108157.9404492592,115291208.25090055
271,100270,05200486,boulevard Gouin Ouest  (MTL+PFD+ROX+SGV) 17135,1000,19.0,2010,80325.83193291377,188470608.96443427,188550934.79636717,320585.36814564676,3882722.716651232,4203308.0847968785,377101869.59273434,8406616.169593757,385508485.7623281
272,100271,05281096,rue Basile-Routhier  (MTL) 10850,1000,9.0,2020,68509.58368066857,224672562.03155094,224741071.6152316,240407.6755950836,4763294.669462397,5003702.34505748,449482143.2304632,10007404.69011496,459489547.9205782
273,100272,02065296,rue Adam  (MTL) 3479 Ã  3487,1000,14.0,1910,16950.989695643864,119962980.6394446,119979931.62914024,842836.9353838041,2490636.263527819,3333473.198911623,239959863.2582805,6666946.397823246,246626809.65610373
274,100273,02065298,rue Adam  (MTL) 3489 Ã  3495,1000,12.0,1910,12645.57094040858,90492109.04317322,90504754.61411363,628762.9482974338,1880350.3266979707,2509113.2749954043,181009509.22822726,5018226.549990809,186027735.77821806
275,100274,03078561,rue Jeanne-Mance  (MTL) 6567 Ã  6569,1000,9.0,1930,10500.788757628316,74662186.95052594,74672687.73928356,522120.11065445805,1551186.9695100987,2073307.0801645569,149345375.47856712,4146614.1603291137,153491989.63889623
276,100275,05286019,rue de Marseille  (MTL) 6666,1000,8.0,2021,15142.473303332112,33927403.446380556,33942545.91968389,53136.60679333374,703858.2497341862,756994.85652752,67885091.83936778,1513989.71305504,69399081.55242282
277,100276,05066130,avenue Louis-HÃ©bert  (MTL) 7169,1000,10.0,2000,15894.31764171231,22578926.365596376,22594820.68323809,63435.20571125635,442027.5527588902,505462.75847014657,45189641.36647618,1010925.5169402931,46200566.883416474
278,100277,03071755,boulevard Gouin Ouest  (MTL+PFD+ROX+SGV) 6105,1000,12.0,1964,23952.160920482704,188263197.78941017,188287149.95033064,1071665.2979126237,3935629.754467577,5007295.0523802005,376574299.9006613,10014590.104760401,386588890.0054217
279,100278,01005970,chemin Saint-Sulpice  (WMT) 50,1000,16.0,1927,24625.55499310402,170750750.45877436,170775376.01376745,1224431.592206496,3540065.7799030365,4764497.372109532,341550752.0275349,9528994.744219065,351079746.77175397
280,100279,03050421,rue Drolet  (MTL) 8070 Ã  8074,1000,10.0,1931,13483.290472804521,102082224.30720173,102095707.59767453,670416.0302751306,2129817.859552109,2800233.88982724,204191415.19534907,5600467.77965448,209791882.97500354
281,100280,01009809,rue Laurendeau  (MTL) 5700 Ã  5702,1000,10.0,1922,11630.539145822384,82976289.32964313,82987919.86878896,578293.5478419545,1723436.3630560164,2301729.910897971,165975839.73757792,4603459.821795942,170579299.55937386
282,100281,02054103,rue Hochelaga  (MTE+MTL) 8561,1000,9.0,1986,12686.165366502544,32275801.086355314,32288487.251721818,50631.271367017194,669093.5503164801,719724.8216834973,64576974.503443636,1439449.6433669946,66016424.14681063
283,100282,02055888,rue de Marseille  (MTL) 6880 Ã  6882,1000,8.0,1959,7989.379342586762,60735056.19965293,60743045.57899552,357460.04804052785,1266994.070806217,1624454.1188467448,121486091.15799104,3248908.2376934895,124734999.39568453
284,100283,01040405,rue Beaudry  (MTL) 2122 Ã  2130,1000,11.0,1913,15091.8723038334,113962524.81662092,113977616.68892474,750397.9195406795,2377176.656794142,3127574.5763348215,227955233.3778495,6255149.152669643,234210382.53051913
285,100284,03026421,rue Guertin  (MTL) 11985,1000,14.0,1953,20354.253648069243,142549422.4368761,142569776.69052416,910688.0741141762,2958122.254569529,3868810.328683705,285139553.3810483,7737620.65736741,292877174.03841573
286,100285,01002566,avenue Seymour  (MTL) 1193,1000,19.0,1900,22213.705349371958,146775003.10849196,146797216.81384134,1104509.6290156362,3033574.1516767982,4138083.7806924344,293594433.6276827,8276167.561384869,301870601.18906754
287,100286,03002655,avenue Royal  (MTL) 4018,1000,10.0,1928,9350.17693820575,65811441.38112165,65820791.55805986,464909.4015978821,1366428.5436224719,1831337.945220354,131641583.11611971,3662675.890440708,135304259.00656042
288,100287,01027713,avenue du Mont-Royal Est  (MTL) 425 Ã  427,1000,13.0,1885,25198.5994154072,180805972.12752104,180831170.72693646,1252924.5010811274,3756105.568179287,5009030.069260415,361662341.4538729,10018060.13852083,371680401.59239376
289,100288,05010792,avenue Lacombe  (MTL) 3735 Ã  3737,1000,18.0,1936,42187.72138654799,309245602.6255107,309287790.34689724,2097657.449075175,6435708.647021276,8533366.09609645,618575580.6937945,17066732.1921929,635642312.8859874
290,100289,05072119,boulevard Ã‰douard-Montpetit  (MTL) 3716,1000,22.0,2000,20526.38097154497,13020103.301709184,13040629.68268073,81922.05722757262,211344.13137260335,293266.18860017596,26081259.36536146,586532.3772003519,26667791.74256181
291,100290,02056256,rue Beaubien Est  (ANJ+MTL) 6680,1000,12.0,1984,16931.968986178967,32417089.299292285,32434021.268278465,67576.53646710204,656334.3580801216,723910.8945472236,64868042.53655693,1447821.7890944472,66315864.32565138
292,100291,03034127,avenue Querbes  (OUT) 787,1000,16.0,1927,20969.66072139791,141324898.0972931,141345867.7580145,1042653.2548127905,2925396.662280743,3968049.9170935336,282691735.516029,7936099.834187067,290627835.3502161
293,100292,02106651,boulevard Maurice-Duplessis  (MTL+MTN) 7322,1000,7.0,1972,6414.565993939528,47882430.52161621,47888845.087610155,286999.89949536684,997619.7770923098,1284619.6765876766,95777690.17522031,2569239.3531753533,98346929.52839567
294,100293,05272825,16e Avenue  (MTL) 7743,1000,10.0,1957,14061.126514842479,98945731.89682075,98959793.02333559,629121.5805347085,2054156.0723233176,2683277.6528580263,197919586.04667118,5366555.305716053,203286141.35238725
295,100294,01024509,rue Berri  (MTL) 5187,1000,16.0,1956,38029.71120261723,267504041.40426096,267542071.11546358,1701521.7090760302,5553562.67490013,7255084.383976161,535084142.23092717,14510168.767952321,549594310.9988794
296,100295,01047091,rue Galt  (MTL+VRD) 91 Ã  99,1000,11.0,1927,9422.077211538992,66231240.51302282,66240662.590234354,468484.4262493938,1374435.3426900513,1842919.768939445,132481325.18046871,3685839.53787889,136167164.7183476
297,100296,01027712,rue Cherrier  (MTL) 964 Ã  968,1000,35.0,1900,58566.99211713019,375065730.1597773,375124297.1518944,2912067.379955684,7727287.157781111,10639354.537736796,750248594.3037888,21278709.07547359,771527303.3792623
298,100297,02022774,boulevard Saint-Michel  (MTL+MTN) 9379 Ã  9383,1000,11.0,1977,14903.515377264346,106421979.64349875,106436883.15887602,666811.6626196869,2211672.513214713,2878484.1758343996,212873766.31775203,5756968.351668799,218630734.66942084
299,100298,03000722,avenue Wilson  (MTL) 3431,1000,19.0,1915,21679.187823235916,144353048.31825683,144374727.50608006,1077932.3540761552,2984853.1571910763,4062785.511267232,288749455.0121601,8125571.022534464,296875026.0346946
300,100299,05055794,rue Saint-Louis  (LCH) 870 Ã  890,1000,12.0,1905,26378.30707917661,215875026.51578438,215901404.82286355,1311581.9134112003,4525636.977037118,5837218.890448318,431802809.6457271,11674437.780896636,443477247.42662376
301,100300,01022075,rue Sainte-Rose  (MTL) 1664 Ã  1672,1000,12.0,1880,15721.852721056894,111129015.17358895,111144737.02631,781721.7993694138,2307516.861370635,3089238.660740049,222289474.05262,6178477.321480098,228467951.3741001
302,100301,03029837,boulevard Laurentien  (MTL) 12167 Ã  12173,1000,12.0,1955,18302.297072190253,140677977.70845565,140696280.00552785,818879.6288347093,2936960.2336033853,3755839.862438095,281392560.0110557,7511679.72487619,288904239.7359319
303,100302,01035816,rue Saint-Ferdinand  (MTL) 283 Ã  287,1000,20.0,1985,37719.87383879143,42595484.801813155,42633204.675651945,150542.3516947278,804493.1425355887,955035.4942303165,85266409.35130389,1910070.988460633,87176480.33976452
304,100303,01035817,rue Saint-Ferdinand  (MTL) 275 Ã  277,1000,19.0,2004,34204.665015119965,45603137.40233378,45637342.0673489,136512.93565597798,884697.0324148759,1021209.968070854,91274684.1346978,2042419.936141708,93317104.07083951
305,100304,01035814,rue Saint-Ferdinand  (MTL) 311,1000,10.0,1885,12324.798681582462,93401787.46500926,93414112.26369084,612813.5133417496,1948584.479174393,2561397.9925161423,186828224.5273817,5122795.985032285,191951020.51241398
306,100305,01035807,rue Saint-Ferdinand  (MTL) 391 Ã  393,1000,9.0,1875,14956.216437952387,120537051.32543238,120552007.54187033,743652.8399719407,2523946.0464073806,3267598.886379321,241104015.08374065,6535197.772758642,247639212.85649928
307,100306,01035811,rue Saint-Ferdinand  (MTL) 345 Ã  351,1000,11.0,1885,6036.813212572213,39980164.57941046,39986201.39262304,300162.3644946448,826368.6259886083,1126530.9904832533,79972402.78524607,2253061.9809665065,82225464.76621258
308,100307,01035813,rue Saint-Ferdinand  (MTL) 327 Ã  333,1000,10.0,1910,19978.03237399846,147612172.8044627,147632150.8368367,993347.5203177334,3074209.663880906,4067557.1841986394,295264301.6736734,8135114.368397279,303399416.0420707
309,100308,02054096,rue Hochelaga  (MTE+MTL) 8601 Ã  8603,1000,10.0,1910,12414.46850981756,93260540.95770694,93272955.42621677,617272.0756194132,1944102.5870932576,2561374.662712671,186545910.85243353,5122749.325425342,191668660.1778589
310,100309,02064496,boulevard Pie-IX  (MTL+MTN+SLN) 1838,1000,12.0,1910,8926.369811379094,61075610.05622656,61084536.42603794,443836.86799471505,1265130.1142008826,1708966.9821955976,122169072.85207587,3417933.964391195,125587006.81646708
311,100310,02165938,boulevard Saint-Michel  (MTL+MTN) 8391 Ã  8397,1000,11.0,1988,17228.15041964529,40893500.281885736,40910728.43230538,68758.61490439739,843547.2648367126,912305.87974111,81821456.86461076,1824611.75948222,83646068.62409298
312,100311,02065700,avenue Letourneux  (MTL) 2584 Ã  2586,1000,9.0,1950,11791.707110582487,84247831.80204949,84259623.50916007,586307.1397288849,1751067.5857150669,2337374.725443952,168519247.01832014,4674749.450887904,173193996.46920806
313,100312,01130891,rue Beaudry  (MTL) 1908,1000,10.0,1870,11155.483830627374,83570382.87594125,83581538.35977188,554672.8523435881,1742018.829455527,2296691.681799115,167163076.71954376,4593383.36359823,171756460.08314198
314,100313,02055402,rue Sainte-Claire  (MTL) 8670 Ã  8674,1000,13.0,1916,15303.537042265672,108417364.7963884,108432668.33343066,760922.3114890103,2250695.527692531,3011617.839181541,216865336.66686133,6023235.678363082,222888572.3452244
315,100314,05231070,rue Saint-Jacques  (MTL) 244,1000,42.0,1923,74929.13608961056,489824567.4471745,489899496.5832641,3725625.7343459236,10109803.218756266,13835428.95310219,979798993.1665282,27670857.90620438,1007469851.0727326
316,100315,01131732,rue Sainte-Catherine Est  (MTE+MTL) 1970 Ã  1986,1000,18.0,1960,64672.50147998403,475071224.03218156,475135896.53366154,2893570.888880991,9889968.377167046,12783539.266048037,950271793.0673231,25567078.532096073,975838871.5994191
317,100316,01040598,rue Ontario Est  (MTE+MTL) 403 Ã  415,1000,19.0,1895,58411.785103928494,453611389.44433993,453669801.22944385,2904350.1784408595,9473052.54206326,12377402.72050412,907339602.4588877,24754805.44100824,932094407.8998959
318,100317,03064797,rue Marquette  (MTL) 6385 Ã  6387,1000,9.0,1922,9442.422023276436,70185028.52220759,70194470.94423087,469496.0107694501,1462595.0091185214,1932091.0198879715,140388941.88846174,3864182.039775943,144253123.92823768
319,100318,03037371,boulevard DÃ©carie  (CSL+MTL+MTR) 3826 Ã  3828,1000,12.0,1915,24547.04915169951,162048328.9917356,162072876.0408873,1220528.1255672527,3349598.8264912753,4570126.952058528,324145752.0817746,9140253.904117055,333286005.98589164
320,100319,05231394,rue Saint-Dominique  (MTL) 2118,1000,28.0,1900,115406.82417641718,817406107.3364432,817521514.1606196,5738256.925271189,16976116.654987127,22714373.580258317,1635043028.3212392,45428747.160516635,1680471775.481756
321,100320,03081858,rue Jean-Talon Ouest  (MTL+MTR) 487 Ã  489,1000,17.0,1946,20177.337051995342,136959518.51145396,136979695.84850594,1003257.3454681621,2834948.478230962,3838205.823699124,273959391.6970119,7676411.647398248,281635803.3444101
322,100321,01001442,rue Clark  (MTL) 4515 Ã  4521,1000,22.0,1940,44877.87104160451,320754968.78322935,320799846.65427095,2231417.042568073,6666206.962391217,8897624.00495929,641599693.3085419,17795248.00991858,659394941.3184605
323,100322,01037512,rue Stanley  (MTL) 1445,1000,53.0,2003,150962.76305228614,173444776.96956667,173595739.73261896,602501.7333131485,3285929.5782983257,3888431.311611474,347191479.4652379,7776862.623222948,354968342.08846086
324,100323,01059089,rue Sherbrooke Ouest  (MTL+MTO+WMT) 92,1000,15.0,1900,24234.96482846735,168046908.4975566,168071143.46238506,1205010.6720558559,3483115.81946364,4688126.491519496,336142286.9247701,9376252.983038992,345518539.90780914
325,100324,05099527,rue Sainte-HÃ©lÃ¨ne  (MTL) 433,1000,27.0,1870,114436.14182291037,899193477.8455076,899307913.9873306,5689992.667269128,18797499.629664715,24487492.296933845,1798615827.974661,48974984.59386769,1847590812.568529
326,100325,03043140,rue de Reims  (MTL) 8641 Ã  8643,1000,9.0,1952,9689.012320274096,71438380.8820367,71448069.89435698,433504.8645154294,1487768.9340027997,1921273.798518229,142896139.78871396,3842547.597036458,146738687.3857504
327,100326,05099886,58e Avenue  (RDP) 12685,1000,7.0,1960,10874.42957054791,92590529.72134936,92601404.1509199,486542.68999108806,1945183.459234875,2431726.149225963,185202808.3018398,4863452.298451926,190066260.60029173
328,100327,02062962,rue Hochelaga  (MTE+MTL) 3468 Ã  3472,1000,9.0,1955,10083.121452939407,75346462.84108621,75356545.96253915,451138.0577154084,1570083.8356696412,2021221.8933850494,150713091.9250783,4042443.786770099,154755535.7118484
329,100328,05166596,avenue Dupuis  (MTL) 3705,1000,28.0,2008,89719.4463265261,179019573.41971707,179109292.8660436,358075.86474093323,3639083.0197785436,3997158.884519477,358218585.7320872,7994317.769038954,366212903.50112617
330,100329,05142943,rue De La GauchetiÃ¨re  (MTE+PAT) 11301 Ã  11307,1000,10.0,1930,24499.560695585376,168112037.78118166,168136537.34187725,1218166.9050405463,3482929.5938766752,4701096.498917222,336273074.6837545,9402192.997834444,345675267.68158895
331,100330,02071424,rue Sainte-Catherine Est  (MTE+MTL) 4922 Ã  4926,1000,11.0,1910,15792.008358652734,111312656.10654967,111328448.11490832,785210.077260726,2309938.4992570034,3095148.5765177296,222656896.22981665,6190297.153035459,228847193.3828521
332,100331,03082048,avenue Ogilvy  (MTL) 1025 Ã  1031,1000,11.0,1955,12756.890762927254,92458618.17991969,92471375.07068262,570767.5889986347,1922930.3979298165,2493697.9869284513,184942750.14136523,4987395.973856903,189930146.11522213
333,100332,01047871,rue Notre-Dame Ouest  (MTL+MTO) 2447 Ã  2453,1000,13.0,1885,14379.96323733791,102444943.65549684,102459323.61873418,715000.3842551027,2127931.8155527064,2842932.199807809,204918647.23746836,5685864.399615618,210604511.63708398
334,100333,01025895,rue Saint-AndrÃ©  (MTL) 5365 Ã  5367,1000,8.0,1943,8583.828107857304,63705715.09792507,63714298.92603292,426805.0129336712,1327393.108009639,1754198.1209433102,127428597.85206585,3508396.2418866204,130936994.09395246
335,100334,01032111,avenue De Lorimier  (MTL) 5415 Ã  5421,1000,12.0,1925,12799.101561973177,90312030.12493305,90324829.22649503,636396.7962845122,1875361.3201982342,2511758.1164827463,180649658.45299006,5023516.232965493,185673174.68595555
336,100335,01036140,rue Lacasse  (MTL) 733 Ã  737,1000,13.0,1929,19826.62106225549,137174990.97153807,137194817.59260032,985819.0486318187,2844894.6652056505,3830713.713837469,274389635.18520063,7661427.427674938,282051062.6128756
337,100336,01047069,rue de l' Ã‰glise  (VRD) 176 Ã  184,1000,13.0,1930,17127.09600234858,124629152.28298616,124646279.37898852,851593.2913553321,2593324.0776428413,3444917.3689981736,249292558.75797704,6889834.737996347,256182393.49597338
338,100337,01047106,rue Wellington  (MTL+VRD) 4134 Ã  4144,1000,12.0,1915,24801.303368585384,194981902.61117932,195006703.91454792,1233170.1511254166,4075770.979917231,5308941.131042648,390013407.82909584,10617882.262085296,400631290.09118116
339,100338,01047069,rue de l' Ã‰glise  (VRD) 176 Ã  184,1000,13.0,1930,11686.530523914898,76372261.21148594,76383947.74200985,581077.5505678566,1576447.5652314746,2157525.115799331,152767895.4840197,4315050.231598662,157082945.71561837
340,100339,05235357,rue Marquette  (MTL) 6557,1000,13.0,2014,26746.790928659484,42637162.76153316,42663909.552461825,98038.80916305113,854846.4908528453,952885.3000158963,85327819.10492365,1905770.6000317927,87233589.70495544
341,100340,01127273,rue Dorion  (MTL) 1597 Ã  1601,1000,11.0,1890,12686.131252555173,88731940.90420727,88744627.03545983,630779.6877210103,1841490.14025757,2472269.8279785803,177489254.07091966,4944539.6559571605,182433793.72687683
342,100341,03069425,rue BÃ©langer  (ANJ+MTL+SLN) 1581,1000,11.0,1945,12608.61330803635,89290204.9685293,89302813.58183734,626925.3412805612,1853804.103857031,2480729.445137592,178605627.16367468,4961458.890275184,183567086.05394986
343,100342,01048089,rue Wellington  (MTL+VRD) 4631 Ã  4637,1000,12.0,1928,15448.064655441083,111474003.22906901,111489451.29372445,768108.5119855161,2317257.0844483096,3085365.596433826,222978902.5874489,6170731.192867652,229149633.78031653
344,100343,05108372,8e Avenue  (LCH) 130 Ã  134,1000,9.0,1950,7899.735739214187,57817174.573842995,57825074.30958221,392790.5792127432,1203306.7082689547,1596097.2874816977,115650148.61916442,3192194.5749633955,118842343.19412781
345,100344,03067353,rue Chabot  (MTL) 8188,1000,13.0,1930,12925.504323878624,89479404.00371791,89492329.5080418,642681.7931125035,1855449.743394948,2498131.5365074514,178984659.0160836,4996263.073014903,183980922.0890985
346,100345,01036644,rue Notre-Dame Ouest  (MTL+MTO) 231 Ã  233,1000,22.0,1870,42885.0952653745,305565443.5084167,305608328.6036821,2132332.2659089016,6346170.728020347,8478502.993929248,611216657.2073642,16957005.987858497,628173663.1952227
347,100346,05054376,rue Saint-Jacques  (LCH) 341 Ã  345,1000,12.0,1932,21723.509921438843,162478017.6819499,162499741.19187135,1080136.1369873523,3387132.5620840993,4467268.699071452,324999482.3837427,8934537.398142904,333934019.7818856
348,100347,03050829,rue Fleury Est  (MTL+MTN) 1470,1000,9.0,1956,13848.836570542788,105282557.15319806,105296405.98976861,619623.3241077806,2196559.3277929043,2816182.651900685,210592811.97953722,5632365.30380137,216225177.28333858
349,100348,01036481,avenue du MusÃ©e  (MTL) 3467,1000,17.0,1885,21942.431808797905,144527362.32749945,144549304.75930825,1091021.3688200142,2984380.6649698666,4075402.0337898806,289098609.5186165,8150804.067579761,297249413.58619624
350,100349,01015756,rue Saint-Denis  (MTL) 4321 Ã  4323,1000,19.0,1880,29745.735607926516,201222989.8850942,201252735.62070212,1479017.1600991816,4166596.974004095,5645614.134103277,402505471.24140424,11291228.268206554,413796699.5096108
351,100350,05140893,rue Saint-Urbain  (MTL) 4372,1000,21.0,2006,32238.867371967477,37925453.70569229,37957692.57306426,128667.31556135863,721721.9753800354,850389.2909413939,75915385.14612852,1700778.5818827879,77616163.72801131
