building_index,feature_id,name,address,function,height,year_of_construction,opening_embodied_emissions,envelope_embodied_emissions,component_embodied_emissions,opening_end_of_life_emissions,envelope_end_of_life_emissions,component_end_of_life_emissions,total_embodied_emissions,total_end_of_life_emissions,total_lca_emissions
3141,103140,03031879,avenue Carlyle  (MTR) 215,1000,10.0,1920,5430.401919932817,36461803.45643263,36467233.858352564,270010.38843618095,754088.3742906277,1024098.7627268087,72934467.71670513,2048197.5254536173,74982665.24215874
3142,103141,04134870,rue Poitiers  (KRK+PFD) 18548,1000,9.0,1991,12240.07548607369,23135256.131739564,23147496.20722564,48850.89903719469,467878.9197594111,516729.81879660574,46294992.41445128,1033459.6375932115,47328452.05204449
3143,103142,01017302,rue Raudot  (MTL) 2078 Ã  2084,1000,8.0,1967,9672.705437166762,77287916.48405121,77297589.18948838,432775.2635077682,1617447.9356168958,2050223.199124664,154595178.37897676,4100446.398249328,158695624.7772261
3144,103143,03016075,rue De Castelnau Est  (MTL) 87 Ã  101,1000,13.0,1925,22605.126486230525,172138741.3610947,172161346.48758096,1123971.866758551,3592327.7691551866,4716299.635913737,344322692.9751619,9432599.271827474,353755292.24698937
3145,103144,03009638,avenue Wiseman  (MTL) 7055,1000,12.0,1960,12328.807160516999,86533862.95417103,86546191.76133154,551614.3133158472,1796293.8939957775,2347908.2073116247,173092383.5226631,4695816.414623249,177788199.93728635
3146,103145,03080279,avenue De GaspÃ©  (MTL) 6644 Ã  6650,1000,13.0,1925,16005.287941534816,111688518.90609063,111704524.19403216,795814.7624881888,2317431.4895945503,3113246.252082739,223409048.38806432,6226492.504165478,229635540.8922298
3147,103146,03080283,avenue De GaspÃ©  (MTL) 6636 Ã  6638,1000,8.0,1910,9795.522194209774,75596696.89310722,75606492.41530143,487052.85383858555,1579272.8342134838,2066325.6880520694,151212984.83060285,4132651.376104139,155345636.206707
3148,103147,03080284,avenue De GaspÃ©  (MTL) 6632 Ã  6634,1000,12.0,1910,13921.399549275868,97736159.55546306,97750080.95501234,692199.6852715013,2028892.81055734,2721092.4958288413,195500161.91002467,5442184.991657683,200942346.90168235
3149,103148,03080276,avenue De GaspÃ©  (MTL) 6660,1000,9.0,1910,8099.963018215607,59105061.201881915,59113161.16490013,402746.2779208348,1230028.2638969196,1632774.5418177543,118226322.32980026,3265549.0836355085,121491871.41343577
3150,103149,03080288,avenue De GaspÃ©  (MTL) 6622 Ã  6626,1000,11.0,1924,13661.617681539054,97908905.65349272,97922567.27117425,679282.8139145536,2035112.8439931376,2714395.6579076913,195845134.5423485,5428791.315815383,201273925.8581639
3151,103150,03080518,rue Alma  (MTL) 6772 Ã  6776,1000,14.0,1910,19863.477759145055,134106286.62928317,134126150.10704231,987651.6369356603,2776351.4861927326,3764003.1231283927,268252300.21408463,7528006.2462567855,275780306.4603414
3152,103151,02007704,avenue Mercier  (MTL) 590 Ã  592,1000,14.0,1910,16538.66175305051,113171153.61663099,113187692.27838403,822335.1696610746,2345070.7816224373,3167405.9512835117,226375384.55676806,6334811.902567023,232710196.4593351
3153,103152,01021227,rue Saint-Denis  (MTL) 1208 Ã  1214,1000,14.0,1900,26518.89639980404,202719458.38872114,202745977.28512093,1318572.2941661226,4231840.720396151,5550413.014562273,405491954.57024187,11100826.029124547,416592780.5993664
3154,103153,01021229,rue Saint-Denis  (MTL) 1228 Ã  1232,1000,17.0,1927,35324.550733563636,250617303.41186056,250652627.96259412,1756406.9484236445,5206702.252852097,6963109.201275742,501305255.92518824,13926218.402551483,515231474.3277397
3155,103154,01039909,rue Saint-AndrÃ©  (MTL) 1585 Ã  1587,1000,12.0,1880,14356.357148070458,100276846.463642,100291202.82079007,713826.6425272265,2081151.9173389494,2794978.559866176,200582405.64158013,5589957.119732352,206172362.76131248
3156,103155,02084612,rue des Ardennes  (MTN) 4800,1000,12.0,1968,17758.66022161659,135153175.48713076,135170934.14735237,794556.2807509839,2820405.890054951,3614962.170805935,270341868.29470474,7229924.34161187,277571792.6363166
3157,103156,01042184,avenue Coloniale  (MTL) 3501,1000,10.0,1900,9788.495649611203,67686103.19715318,67695891.69280279,486703.4800602912,1403626.1422002863,1890329.6222605775,135391783.38560557,3780659.244521155,139172442.6301267
3158,103157,01042187,avenue Coloniale  (MTL) 3485 Ã  3487,1000,9.0,1900,11221.467857584235,86237520.51197077,86248741.97982836,557953.709453595,1800732.0909477586,2358685.8004013537,172497483.95965672,4717371.6008027075,177214855.56045943
3159,103158,01042186,avenue Coloniale  (MTL) 3493 Ã  3495,1000,13.0,1900,12630.195418927713,84820229.12903857,84832859.3244575,627998.4467764287,1755214.281696651,2383212.7284730794,169665718.648915,4766425.456946159,174432144.10586116
3160,103159,01042185,avenue Coloniale  (MTL) 3499,1000,9.0,1900,8821.457645921815,61737011.689006396,61745833.14665232,438620.4263823875,1281374.4576618464,1719994.884044234,123491666.29330464,3439989.768088468,126931656.06139311
3161,103160,02047540,rue Paul-Pau  (MTL) 640,1000,8.0,1966,8098.030584044031,61417836.857664645,61425934.88824869,362321.31151614647,1281014.9849991451,1643336.2965152916,122851869.77649738,3286672.593030583,126138542.36952797
3162,103161,02056318,rue de Marseille  (MTL) 8711 Ã  8715,1000,9.0,1955,16892.20174389589,140572708.18893403,140589600.39067793,755789.2782355065,2948614.4627096835,3704403.74094519,281179200.78135586,7408807.48189038,288588008.26324624
3163,103162,03038110,avenue Ã‰douard-Charles  (OUT) 437 Ã  441,1000,16.0,1909,19685.1070779305,134724621.25054562,134744306.35762355,978782.6917580325,2789792.252584085,3768574.9443421173,269488612.7152471,7537149.888684235,277025762.6039313
3164,103163,01047525,rue Rielle  (VRD) 65 Ã  67,1000,3.0,1927,1630.967917643948,12865083.290768458,12866714.258686101,81094.97003408542,269139.90030104085,350234.8703351263,25733428.517372202,700469.7406702526,26433898.258042455
3165,103164,01047552,rue Rielle  (VRD) 171 Ã  175,1000,16.0,1946,9863.547909662379,64360885.2304119,64370748.778321564,490435.2277629883,1328486.1996671397,1818921.427430128,128741497.55664313,3637842.854860256,132379340.41150339
3166,103165,01026656,rue Saint-Hubert  (MTL) 3406,1000,17.0,1920,25988.973349862106,177946441.68813097,177972430.66148084,1292223.465724732,3687315.102821601,4979538.568546333,355944861.3229617,9959077.137092667,365903938.46005434
3167,103166,03003725,avenue Hingston  (MTL) 4537 Ã  4539,1000,10.0,1950,6681.829253929096,46147464.383532114,46154146.21278604,332233.845471967,956581.3274126631,1288815.17288463,92308292.42557208,2577630.34576926,94885922.77134134
3168,103167,03066392,avenue Somerled  (MTL) 6082 Ã  6084,1000,11.0,1949,14470.56738376936,108213033.21488811,108227503.78227188,719505.4026925202,2255018.0142092058,2974523.416901726,216455007.56454375,5949046.833803452,222404054.3983472
3169,103168,02142903,rue De Chambly  (MTL) 4215,1000,14.0,1987,37798.977873849915,74393046.94495738,74430845.92283122,150858.06079590725,1510171.987578683,1661030.0483745902,148861691.84566244,3322060.0967491805,152183751.94241163
3170,103169,02063941,rue Cuvillier  (MTL) 595 Ã  597,1000,14.0,1910,13130.078120632832,89628573.92630292,89641704.00442356,652853.6093316153,1856575.374925464,2509428.984257079,179283408.00884712,5018857.968514158,184302265.97736126
3171,103170,05236309,rue Cuvillier  (MTL) 571,1000,13.0,1910,13771.387390684626,97411967.54120234,97425738.92859302,684740.782264213,2022298.7943219757,2707039.5765861887,194851477.85718605,5414079.1531723775,200265557.01035842
3172,103171,01021278,rue Saint-Denis  (MTL) 1720 Ã  1726,1000,18.0,1893,63126.423011326966,446637140.59182477,446700267.0148361,3138771.3560041497,9275935.085785883,12414706.441790033,893400534.0296721,24829412.883580066,918229946.9132522
3173,103172,01121679,avenue De Lorimier  (MTL) 4231,1000,12.0,1910,20024.156283572793,140107795.9376506,140127820.09393418,995640.8928754162,2907660.0831991453,3903300.9760745615,280255640.18786836,7806601.952149123,288062242.1400175
3174,103173,01042942,rue Drolet  (MTL) 3633 Ã  3637,1000,12.0,1885,15863.153134923858,111255143.34151618,111271006.49465111,788747.5370950819,2309505.995004278,3098253.53209936,222542012.98930222,6196507.06419872,228738520.05350095
3175,103174,01042941,rue Drolet  (MTL) 3639 Ã  3641,1000,11.0,1885,17528.12796023824,116102913.48739432,116120441.61535455,871533.3982427518,2400483.607984816,3272017.006227568,232240883.2307091,6544034.012455136,238784917.24316424
3176,103175,01042932,rue Drolet  (MTL) 3691 Ã  3695,1000,12.0,1885,15865.54865011758,111644921.00972499,111660786.5583751,788866.6468769173,2318244.139959015,3107110.786835932,223321573.1167502,6214221.573671864,229535794.6904221
3177,103176,05157896,rue Drolet  (MTL) 3719,1000,20.0,1900,27191.96181008789,179498407.5047113,179525599.46652138,1352038.4455768727,3709816.814396027,5061855.2599729,359051198.93304276,10123710.5199458,369174909.45298856
3178,103177,02022395,rue MonsabrÃ©  (MTL) 2674 Ã  2676,1000,9.0,1953,9116.260952720635,65096737.36326647,65105853.62421919,407878.87749168026,1353051.0620241319,1760929.939515812,130211707.24843837,3521859.879031624,133733567.12747
3179,103178,01019862,rue Bourgeoys  (MTL) 660,1000,13.0,1962,23779.198790139908,183681509.42402777,183705288.6228179,1063926.6427843128,3837087.670669996,4901014.3134543095,367410577.2456358,9802028.626908619,377212605.8725444
3180,103179,01019856,rue Bourgeoys  (MTL) 690,1000,8.0,1873,10231.398406369637,79211977.96352431,79222209.36193068,508725.48637861543,1654726.537749198,2163452.0241278135,158444418.72386137,4326904.048255627,162771322.772117
3181,103180,01019852,rue Bourgeoys  (MTL) 706,1000,8.0,1885,7351.335153158015,54504095.50407325,54511446.8392264,365523.01091063715,1135564.426653241,1501087.4375638783,109022893.6784528,3002174.8751277565,112025068.55358057
3182,103181,01019848,rue Bourgeoys  (MTL) 716 Ã  718,1000,9.0,1885,9387.915176769431,65645433.111434154,65654821.026610926,466785.8219077811,1362320.814326042,1829106.6362338231,131309642.05322185,3658213.2724676463,134967855.3256895
3183,103182,01021868,avenue Henri-Julien  (MTL) 3458,1000,18.0,1910,35191.29692887217,259278519.80713037,259313711.10405925,1749781.3041166782,5399547.640040703,7149328.944157382,518627422.2081185,14298657.888314763,532926080.0964333
3184,103183,01015780,rue Saint-Denis  (MTL) 4257 Ã  4261,1000,13.0,1900,29954.183748929663,214812940.83940476,214842895.0231537,1489381.6164232094,4466195.427983983,5955577.044407193,429685790.0463074,11911154.088814385,441596944.13512176
3185,103184,01015787,rue Saint-Denis  (MTL) 4225 Ã  4239,1000,15.0,1947,32410.608932635252,250596095.49345863,250628506.10239127,1611519.9641543787,5235351.864216346,6846871.828370725,501257012.20478255,13693743.65674145,514950755.861524
3186,103185,01015778,rue Saint-Denis  (MTL) 4265 Ã  4269,1000,11.0,1911,19605.97698461534,144853480.6375151,144873086.61449972,974848.1860717053,3017933.8851452814,3992782.0712169865,289746173.22899944,7985564.142433973,297731737.37143344
3187,103186,01052051,boulevard LaSalle  (LSL+VRD) 7455 Ã  7459,1000,10.0,1917,15575.51538617324,114071326.24418725,114086901.75957343,774445.6159087355,2373432.374928205,3147877.9908369402,228173803.51914686,6295755.9816738805,234469559.50082073
3188,103187,01008184,rue De Maricourt  (MTL) 2136 Ã  2140,1000,10.0,1931,14763.789555661826,106866880.70960048,106881644.49915615,734084.9925089154,2223296.7434631437,2957381.735972059,213763288.9983123,5914763.471944118,219678052.47025642
3189,103188,01091665,rue Atateken  (MTL) 1111,1000,17.0,1875,41990.5712504136,295546046.125583,295588036.69683343,2087854.752033083,6134970.330984627,8222825.08301771,591176073.3936669,16445650.16603542,607621723.5597023
3190,103189,04047766,rue Ã‰douard  (LSL) 7562 Ã  7564,1000,12.0,1966,11639.478672795329,81494797.44823466,81506436.92690746,520772.44390763954,1690551.709507046,2211324.1534146857,163012873.85381493,4422648.3068293715,167435522.1606443
3191,103190,04047431,boulevard LaSalle  (LSL+VRD) 7563,1000,9.0,1950,9640.11603392641,70569043.06770092,70578683.18373485,479325.7503346141,1468275.85042196,1947601.600756574,141157366.3674697,3895203.201513148,145052569.56898284
3192,103191,04048338,rue Broadway  (LSL) 7659 Ã  7661,1000,9.0,1951,10288.338940115902,78665576.0733867,78675864.41232681,460319.8789407246,1641689.6458287549,2102009.5247694794,157351728.82465363,4204019.049538959,161555747.8741926
3193,103192,03081247,rue Dante  (MTL) 207 Ã  215,1000,9.0,1910,16747.259700279217,144055719.82912266,144072467.08882293,832707.0746487095,3027676.6329433867,3860383.707592096,288144934.17764586,7720767.415184192,295865701.59283006
3194,103193,02008834,22e Avenue  (MTL) 7781,1000,17.0,1965,21828.441314982105,152902206.41841605,152924034.85973105,976646.038010882,3172927.5717910086,4149573.6098018903,305848069.7194621,8299147.219603781,314147216.9390659
3195,103194,02018264,24e Avenue  (MTL) 9159 Ã  9163,1000,10.0,1959,10358.945341141105,75100247.2307862,75110606.17612734,463478.9437967271,1562379.0225841536,2025857.9663808807,150221212.3522547,4051715.9327617614,154272928.28501645
3196,103195,02017888,25e Avenue  (MTL) 9152,1000,8.0,1966,9648.461582673293,75929689.78009455,75939338.24167722,431690.5472838523,1587904.833650598,2019595.3809344503,151878676.48335445,4039190.7618689006,155917867.24522334
3197,103196,03043444,rue Boyer  (MTL) 7444 Ã  7448,1000,11.0,1918,13907.676760590784,99475905.2895434,99489812.96630399,691517.3609135773,2067575.1308071697,2759092.491720747,198979625.93260798,5518184.983441494,204497810.91604948
3198,103197,02074548,avenue Pigeon  (MTN) 11782,1000,16.0,1950,22577.758023190956,154793798.47785607,154816376.23587927,1122611.0523206564,3207252.0574004212,4329863.109721078,309632752.47175854,8659726.219442155,318292478.6912007
3199,103198,01104957,rue Alexandre-DeSÃ¨ve  (MTL) 1586 Ã  1590,1000,12.0,1875,12165.254289078115,83222681.6330072,83234846.88729627,604880.648697829,1724474.3975219976,2329355.0462198267,166469693.77459255,4658710.092439653,171128403.8670322
3200,103199,02064374,avenue Jeanne-d'Arc  (MTL) 1879,1000,18.0,1950,15270.047981821644,101150877.56177862,101166147.60976045,759257.1687698935,2090392.2238344916,2849649.392604385,202332295.2195209,5699298.78520877,208031594.00472966
3201,103200,04065123,croissant Oriole  (DVL) 647,1000,6.0,1950,7876.680059438069,64175697.240761474,64183573.920820914,391644.20493993675,1344669.5805590188,1736313.7854989555,128367147.84164183,3472627.570997911,131839775.41263974
3202,103201,01037529,rue Tupper  (MTL+WMT) 1817,1000,11.0,1871,9999.181444858345,70793691.73072585,70803690.91217071,497179.19700563466,1469762.5634029664,1966941.760408601,141607381.82434142,3933883.520817202,145541265.3451586
3203,103202,04044153,avenue LacharitÃ©  (LSL) 762 Ã  764,1000,8.0,1960,9555.269908546872,71780969.56344672,71790524.83335526,427520.9742942911,1496716.722816891,1924237.6971111821,143581049.66671053,3848475.3942223643,147429525.0609329
3204,103203,04079574,rue Saint-Ã‰tienne  (SAB) 19,1000,14.0,1910,17191.719107267287,119902795.93500903,119919987.6541163,854806.4807137485,2485351.4624363137,3340157.943150062,239839975.3082326,6680315.886300124,246520291.19453272
3205,103204,03004801,avenue MacMahon  (MTL) 5320 Ã  5322,1000,19.0,1956,17845.56477185397,118162974.65476851,118180820.21954037,798444.555843544,2442293.2489227033,3240737.804766247,236361640.43908074,6481475.609532494,242843116.04861325
3206,103205,03004860,avenue Doherty  (MTL) 5315,1000,9.0,1956,8202.768075859174,59880884.84784771,59889087.61592357,367007.4663788049,1246229.9918606214,1613237.4582394264,119778175.23184714,3226474.9164788527,123004650.148326
3207,103206,03014196,avenue Henri-Julien  (MTL) 8395 Ã  8399,1000,10.0,1930,23306.003372003463,162729609.07809207,162752915.08146408,1158820.8600676563,3377070.815430229,4535891.675497886,325505830.16292816,9071783.350995772,334577613.51392394
3208,103207,03014199,avenue Henri-Julien  (MTL) 8417 Ã  8421,1000,8.0,1932,11568.943525846189,89214544.43913926,89226113.38266511,575230.891058726,1863661.2572159818,2438892.1482747076,178452226.76533023,4877784.296549415,183330011.06187963
3209,103208,03043975,rue Saint-AndrÃ©  (MTL) 8498,1000,15.0,1961,29460.942412311342,224991787.19825786,225021248.14067018,1318138.6736625186,4693351.388908913,6011490.062571432,450042496.28134036,12022980.125142865,462065476.40648323
3210,103209,03047042,rue de LiÃ¨ge Est  (MTL) 790,1000,10.0,1956,11700.503524991991,89345021.83004077,89356722.33356576,523502.8120204173,1864468.8280843138,2387971.640104731,178713444.6671315,4775943.280209462,183489387.94734097
3211,103210,03011973,rue De Normanville  (MTL) 5692 Ã  5694,1000,9.0,1910,11876.612499081833,84857824.76860823,84869701.38110732,590528.8045829878,1763792.1764982385,2354320.9810812264,169739402.76221463,4708641.962162453,174448044.7243771
3212,103211,03011971,rue De Normanville  (MTL) 5686 Ã  5688,1000,9.0,1910,10958.234599437648,79745418.71705076,79756376.9516502,544865.2280981742,1659574.852946552,2204440.081044726,159512753.9033004,4408880.162089452,163921634.06538987
3213,103212,05228001,avenue De GaspÃ©  (MTL) 5265,1000,18.0,1923,80333.42853987681,717238656.3873131,717318989.815853,3994337.9079997595,15110841.55019427,19105179.458194032,1434637979.631706,38210358.916388065,1472848338.548094
3214,103213,01102701,rue Maguire  (MTL) 180,1000,13.0,1989,36307.24313344748,92939745.25113247,92976052.49426591,144904.45509497944,1928204.7631132316,2073109.218208211,185952104.98853183,4146218.436416422,190098323.42494825
3215,103214,01024690,rue Hogan  (MTL) 2377,1000,9.0,1922,14139.612068894805,104698239.65488815,104712379.26695704,703049.6459286815,2181492.824645994,2884542.4705746756,209424758.5339141,5769084.941149351,215193843.47506344
3216,103215,02011809,rue Beaubien Est  (ANJ+MTL) 4251 Ã  4253,1000,9.0,1950,13982.701363907803,109436584.9620324,109450567.6633963,695247.733468423,2286925.5041679363,2982173.2376363594,218901135.3267926,5964346.475272719,224865481.8020653
3217,103216,02011004,rue de Bellechasse  (MTL) 2620,1000,10.0,1956,11194.855220594174,83698611.95059402,83709806.80581462,500879.143844069,1744495.1465772728,2245374.2904213415,167419613.61162925,4490748.580842683,171910362.19247192
3218,103217,03065006,avenue Papineau  (MTL) 6284 Ã  6286,1000,11.0,1910,12552.517361082768,88056497.65446861,88069050.1718297,624136.1391828242,1827977.1296352425,2452113.2688180665,176138100.3436594,4904226.537636133,181042326.88129553
3219,103218,01018374,rue Coupal  (MTL) 2257 Ã  2259,1000,35.0,1875,29908.09068818438,188474102.12698558,188504010.21767378,1487089.7777306878,3879437.770967826,5366527.548698514,377008020.43534756,10733055.097397028,387741075.5327446
3220,103219,01035852,rue Saint-Ferdinand  (MTL) 768 Ã  774,1000,12.0,1900,16395.89176542345,118782197.82743752,118798593.71920295,815236.3618040149,2470449.068707806,3285685.430511821,237597187.4384059,6571370.861023642,244168558.29942954
3221,103220,01035857,rue Saint-Ferdinand  (MTL) 828 Ã  830,1000,12.0,1900,12459.766288543558,83510679.36989598,83523139.13618453,619524.3713075479,1727812.9517677487,2347337.3230752964,167046278.27236906,4694674.646150593,171740952.91851965
3222,103221,01035856,rue Saint-Ferdinand  (MTL) 822 Ã  824,1000,19.0,1885,19782.060091482505,130284719.33601657,130304501.39610805,983603.3885011491,2691873.7509140098,3675477.139415159,260609002.7922161,7350954.278830318,267959957.0710464
3223,103222,01035051,rue Masson  (MTL) 1986 Ã  1990,1000,8.0,1930,13632.684950121315,103490949.52232818,103504582.20727831,677844.2209404409,2158465.489925431,2836309.710865872,207009164.41455662,5672619.421731744,212681783.83628836
3224,103223,01031711,rue de Bordeaux  (MTL) 5334 Ã  5338,1000,14.0,1918,20556.7449995766,140415056.2602086,140435613.0052082,1022122.2635373309,2909318.7591019315,3931441.0226392625,280871226.0104164,7862882.045278525,288734108.05569494
3225,103224,01031709,rue de Bordeaux  (MTL) 5326 Ã  5332,1000,14.0,1914,20921.685385732217,144443396.97650042,144464318.66188616,1040267.8256660263,2995157.9109182954,4035425.7365843216,288928637.3237723,8070851.473168643,296999488.796941
3226,103225,01031707,rue de Bordeaux  (MTL) 5320,1000,14.0,1971,25874.292551758415,183473038.03174838,183498912.32430014,1157665.127911129,3810829.279214847,4968494.407125976,366997824.6486003,9936988.814251952,376934813.46285224
3227,103226,03064838,rue Marquette  (MTL) 6259,1000,9.0,1910,8570.003210152503,60052858.41887918,60061428.42208933,426117.6115121186,1246591.8159609574,1672709.4274730762,120122856.84417866,3345418.8549461523,123468275.69912481
3228,103227,03064842,rue Marquette  (MTL) 6253,1000,9.0,1933,10695.564577182962,73785821.48751678,73796517.05209395,531804.7519519803,1529943.2269632723,2061747.9789152527,147593034.1041879,4123495.9578305054,151716530.06201842
3229,103228,03064820,rue Marquette  (MTL) 6315,1000,13.0,1960,17416.932668349586,128347392.9346669,128364809.86733525,779266.7391771518,2672635.165394374,3451901.9045715258,256729619.7346705,6903803.8091430515,263633423.54381353
3230,103229,03064854,rue Marquette  (MTL) 6221,1000,9.0,1910,10130.366970973932,74409267.15067157,74419397.51764254,503702.0023865139,1549358.9001843198,2053060.9025708337,148838795.0352851,4106121.8051416674,152944916.84042674
3231,103230,03015199,rue Everett  (MTL) 1017,1000,13.0,1910,18535.798613298233,131577759.1381212,131596294.9367345,921636.7880949408,2733562.857224539,3655199.6453194795,263192589.873469,7310399.290638959,270502989.164108
3232,103231,05025610,rue PrÃ©fontaine  (MTL) 1877 Ã  1881,1000,11.0,1900,11886.385919025322,85012602.84081559,85024489.22673461,591014.7584689433,1766933.1290333366,2357947.88750228,170048978.45346922,4715895.77500456,174764874.22847378
3233,103232,03066722,avenue Fielding  (MTL) 6950,1000,35.0,1960,144621.05368712186,1060908502.8248578,1061053123.8785449,6470621.38145169,22089286.522291966,28559907.903743654,2122106247.7570899,57119815.80748731,2179226063.564577
3234,103233,03066709,avenue Fielding  (MTL) 6780,1000,16.0,1958,34091.030751989434,263409350.19639328,263443441.22714528,1525297.6442612717,5500852.484417642,7026150.128678913,526886882.45429057,14052300.257357826,540939182.7116483
3235,103234,03066713,avenue Fielding  (MTL) 6860 Ã  6870,1000,20.0,1962,65601.18096471309,533576632.0985603,533642233.279525,2935121.7777536702,11180880.615409613,14116002.393163282,1067284466.55905,28232004.786326565,1095516471.3453765
3236,103235,01014677,rue Dumas  (MTL) 6803 Ã  6807,1000,12.0,1965,13149.652648537045,94685117.14415963,94698266.79680817,588340.5037994366,1968375.1205798127,2556715.6243792493,189396533.59361634,5113431.248758499,194509964.84237483
3237,103236,02012780,rue Saint-Zotique Est  (ANJ+MTL+SLN) 2477 Ã  2479,1000,8.0,1923,6169.004136814575,44834965.99507547,44841134.99921229,306735.1602708475,932558.4753302437,1239293.6356010912,89682269.99842457,2478587.2712021824,92160857.26962675
3238,103237,02051291,rue Ontario Est  (MTE+MTL) 8560 Ã  8562,1000,9.0,1963,9257.869347016127,68811757.98689105,68821015.85623807,414214.7067541596,1433317.0982502054,1847531.805004365,137642031.71247613,3695063.61000873,141337095.32248485
3239,103238,02016285,3e Avenue  (MTL) 6319,1000,9.0,1915,5844.996608590417,40733569.66063003,40739414.657238625,290624.86128341383,844954.254678092,1135579.1159615058,81478829.31447725,2271158.2319230116,83749987.54640026
3240,103239,03041363,avenue Bloomfield  (MTL) 7830 Ã  7832,1000,16.0,1952,15740.294468979651,105999581.13202909,106015321.42649807,704250.7528791082,2193790.1907868,2898040.943665908,212030642.85299614,5796081.887331816,217826724.74032795
3241,103240,03081604,avenue Beaumont  (MTL+MTR) 623,1000,11.0,1968,14053.819961023297,102468738.91164778,102482792.73160881,628794.6714010673,2131434.9061575946,2760229.577558662,204965585.46321762,5520459.155117324,210486044.61833495
3242,103241,05024540,avenue Henri-Julien  (MTL) 5192,1000,22.0,1998,106444.91073192486,192388317.2255177,192494762.1362496,424828.228641625,3872885.2831151634,4297713.511756789,384989524.2724992,8595427.023513578,393584951.29601276
3243,103242,03012981,rue BÃ©langer  (ANJ+MTL+SLN) 426,1000,13.0,1915,33426.77280762058,259211860.4462562,259245287.21906382,1662045.6538998254,5416717.840686197,7078763.494586023,518490574.43812764,14157526.989172045,532648101.4272997
3244,103243,01129791,rue Marie-Anne Est  (MTL) 1331 Ã  1333,1000,14.0,1900,14550.736228462281,101271825.61126551,101286376.34749398,723491.5571641736,2100043.1014905176,2823534.658654691,202572752.69498795,5647069.317309382,208219822.01229733
3245,103244,01018094,rue De LanaudiÃ¨re  (MTL) 4266 Ã  4268,1000,10.0,1910,14633.93879461235,102528343.9763352,102542977.91512981,727628.5543029314,2127324.898172587,2854953.4524755185,205085955.83025962,5709906.904951037,210795862.73521066
3246,103245,01018098,rue De LanaudiÃ¨re  (MTL) 4274,1000,9.0,1900,8598.093515137236,62995378.631588064,63003976.7251032,427514.3173677899,1311418.2437394822,1738932.5611072723,126007953.4502064,3477865.1222145446,129485818.57242094
3247,103246,01018102,rue De LanaudiÃ¨re  (MTL) 4282 Ã  4284,1000,11.0,1900,14995.969442527883,108393301.35233197,108408297.3217745,745629.4384567668,2254985.395422878,3000614.833879645,216816594.643549,6001229.66775929,222817824.3113083
3248,103247,01018076,rue De LanaudiÃ¨re  (MTL) 4230 Ã  4232,1000,15.0,1900,22552.130137228312,149073071.13631895,149095623.2664562,1121336.7828382866,3081297.2783749443,4202634.061213231,298191246.5329124,8405268.122426461,306596514.6553388
3249,103248,05036605,rue De LanaudiÃ¨re  (MTL) 4228,1000,10.0,1900,13522.744872291209,97478304.16058058,97491826.90545286,672377.7815208007,2027483.1383031984,2699860.919823999,194983653.81090572,5399721.839647998,200383375.65055373
3250,103249,01018086,rue De LanaudiÃ¨re  (MTL) 4250,1000,12.0,1900,16399.589303824923,114642487.82422212,114658887.41352594,815420.2107704007,2379146.344818104,3194566.5555885048,229317774.82705188,6389133.1111770095,235706907.93822888
3251,103250,01018088,rue De LanaudiÃ¨re  (MTL) 4254,1000,17.0,1900,17716.188962577682,119140004.41818714,119157720.60714972,880884.1654677308,2465471.7007660163,3346355.866233747,238315441.21429944,6692711.732467494,245008152.94676694
3252,103251,01018131,rue De LanaudiÃ¨re  (MTL) 4436,1000,11.0,1900,10210.106316559006,71987747.33475168,71997957.44106823,507666.8013079424,1494636.6549445565,2002303.456252499,143995914.88213646,4004606.912504998,148000521.79464146
3253,103252,01018128,rue De LanaudiÃ¨re  (MTL) 4422 Ã  4424,1000,10.0,1900,9635.249238491997,69328877.41602138,69338512.66525987,479083.7635820568,1441509.837356614,1920593.6009386708,138677025.33051974,3841187.2018773416,142518212.5323971
3254,103253,01018108,rue De LanaudiÃ¨re  (MTL) 4378,1000,20.0,1910,21999.598960221712,145827833.89061284,145849833.48957306,1093863.8333354075,3014617.70102027,4108481.5343556777,291699666.9791461,8216963.068711355,299916630.04785746
3255,103254,01018124,rue De LanaudiÃ¨re  (MTL) 4412,1000,10.0,1900,9863.852200207155,71124283.3172185,71134147.16941871,490450.3576943275,1479072.276580699,1969522.6342750266,142268294.33883741,3939045.2685500532,146207339.60738748
3256,103255,05030384,rue De LanaudiÃ¨re  (MTL) 4404,1000,15.0,1900,15006.677009137917,101332053.5721711,101347060.24918024,746161.8399736728,2097555.0331956805,2843716.873169353,202694120.49836048,5687433.746338706,208381554.24469918
3257,103256,01018122,rue De LanaudiÃ¨re  (MTL) 4408,1000,9.0,1900,8945.732160420237,65771624.22713386,65780569.95929428,444799.602514686,1369561.1574874336,1814360.7600021197,131561139.91858856,3628721.5200042394,135189861.4385928
3258,103257,01018106,rue De LanaudiÃ¨re  (MTL) 4374,1000,14.0,1900,15306.593130526628,101689597.08208561,101704903.67521614,761074.2662781038,2102464.3566869097,2863538.6229650136,203409807.35043228,5727077.245930027,209136884.5963623
3259,103258,01018118,rue De LanaudiÃ¨re  (MTL) 4398 Ã  4400,1000,10.0,1900,11319.965428845451,80208339.57882932,80219659.54425816,562851.2046792504,1666069.2903440816,2228920.495023332,160439319.08851632,4457840.990046664,164897160.07856297
